Year,Rank,Release Group,Worldwide,Domestic,Foreign
2019,14,How to Train Your Dragon: The Hidden World,521799505.0,160799505.0,361000000.0
2019,15,Maleficent: Mistress of Evil,491730089.0,113929605.0,377800484.0
2019,16,It: Chapter Two,473093228.0,211593228.0,261500000.0
2019,17,"My People, My Country",450064993.0,2356683.0,447708310.0
2019,18,Pokémon: Detective Pikachu,433305346.0,144105346.0,289200000.0
2019,19,The Secret Life of Pets 2,431164459.0,158980250.0,272184209.0
2019,20,The Captain,417863545.0,706572.0,417156973.0
2019,21,Alita: Battle Angel,404980543.0,85838210.0,319142333.0
2019,22,Godzilla: King of the Monsters,387300138.0,110500138.0,276800000.0
2019,23,1917,384580017.0,159227644.0,225352373.0
2019,24,Once Upon a Time... in Hollywood,377426903.0,142502728.0,234924175.0
2019,25,Shazam!,365971656.0,140371656.0,225600000.0
2019,26,Dumbo,353284621.0,114766307.0,238518314.0
2019,27,John Wick: Chapter 3 - Parabellum,327777335.0,171015687.0,156761648.0
2019,28,Crazy Alien,327598891.0,0.0,327598891.0
2019,29,Knives Out,312897920.0,165363234.0,147534686.0
2019,30,Terminator: Dark Fate,261119292.0,62253077.0,198866215.0
2019,31,Parasite,258129037.0,53369749.0,204759288.0
2019,32,Us,256022707.0,175084580.0,80938127.0
2019,33,Pegasus,255863112.0,0.0,255863112.0
2019,34,Men in Black: International,253890701.0,80001807.0,173888894.0
2019,35,X-Men: Dark Phoenix,252442974.0,65845974.0,186597000.0
2019,36,Glass,246999039.0,111048468.0,135950571.0
2019,37,The Bravest,245179562.0,290217.0,244889345.0
2019,38,Annabelle Comes Home,231252591.0,74152591.0,157100000.0
2019,39,Better Days,227313644.0,1921657.0,225391987.0
2019,40,Ford v Ferrari,225508210.0,117624357.0,107883853.0
2019,41,Little Women,220102318.0,108101214.0,112001104.0
2019,42,The Addams Family,203044905.0,100044905.0,103000000.0
2019,43,Rocketman,195320400.0,96368160.0,98952240.0
2019,44,Downton Abbey,194694725.0,96853865.0,97840860.0
2019,45,Weathering with You,192352980.0,8056636.0,184296344.0
2019,46,The Lego Movie 2: The Second Part,192306508.0,105806508.0,86500000.0
2019,47,Sheep Without a Shepherd,191602146.0,0.0,191602146.0
2019,48,The White Storm 2: Drug Lords,189396380.0,609461.0,188786919.0
2019,49,Abominable,188623517.0,60716390.0,127907127.0
2019,50,Ip Man 4: The Finale,176345966.0,3956031.0,172389935.0
2019,51,Gemini Man,173469516.0,48546770.0,124922746.0
2019,52,Spies in Disguise,171616764.0,66757013.0,104859751.0
2019,53,Hustlers,157563598.0,104963598.0,52600000.0
2019,54,The Climbers,156892866.0,487157.0,156405709.0
2019,55,Escape Room,155712077.0,57005601.0,98706476.0
2019,56,Yesterday,154608856.0,73286650.0,81322206.0
2019,57,The Angry Birds Movie 2,147792047.0,41667116.0,106124931.0
2019,58,Angel Has Fallen,146661977.0,69030436.0,77631541.0
2019,59,Ad Astra,127461872.0,50188370.0,77273502.0
2019,60,Midway,127390389.0,56846802.0,70543587.0
2019,61,The Upside,125852517.0,108252517.0,17600000.0
2019,62,Last Christmas,123446172.0,35150750.0,88295422.0
2019,63,The Curse of La Llorona,123233739.0,54733739.0,68500000.0
2019,64,Looking Up,122994583.0,84267.0,122910316.0
2019,65,Zombieland: Double Tap,122810399.0,73123082.0,49687317.0
2019,66,Dora and the Lost City of Gold,120597108.0,60477943.0,60119165.0
2019,67,Extreme Job,119932733.0,1565885.0,118366848.0
2019,68,Wonder Park,119559110.0,45216793.0,74342317.0
2019,69,P Storm,117991727.0,326711.0,117665016.0
2019,70,Detective Conan: The Fist of Blue Sapphire,115448200.0,0.0,115448200.0
2019,71,The Gentlemen,115171795.0,36471795.0,78700000.0
2019,72,Pet Sematary,113118226.0,54724696.0,58393530.0
2019,73,Boonie Bears: Blast Into the Past,112367881.0,0.0,112367881.0
2019,74,Good Boys,111173598.0,83140306.0,28033292.0
2019,75,Scary Stories to Tell in the Dark,104545505.0,68947075.0,35598430.0
2019,76,Line Walker 2: Invisible Spy,99482027.0,296751.0,99185276.0
2019,77,The Hustle,97409779.0,35417038.0,61992741.0
2019,78,The New King of Comedy,95618308.0,0.0,95618308.0
2019,79,Adoring,94975692.0,0.0,94975692.0
2019,80,Five Feet Apart,92554209.0,45729221.0,46824988.0
2019,81,Crawl,91542097.0,39014193.0,52527904.0
2019,82,Rambo: Last Blood,91490353.0,44819352.0,46671001.0
2019,83,Jojo Rabbit,90335025.0,33370906.0,56964119.0
2019,84,Serial (Bad) Weddings 2,87761988.0,0.0,87761988.0
2019,85,One Piece: Stampede,81562741.0,1298528.0,80264213.0
2019,86,A Dog's Way Home,80708134.0,42004346.0,38703788.0
2019,87,A Dog's Journey,78870908.0,22782371.0,56088537.0
2019,88,Cold Pursuit,76419755.0,32138862.0,44280893.0
2019,89,Cats,75558925.0,27166770.0,48392155.0
2019,90,A Madea Family Funeral,74747725.0,73257045.0,1490680.0
2019,91,Charlie's Angels,73279888.0,17803077.0,55476811.0
2019,92,Doctor Sleep,72381712.0,31581712.0,40800000.0
2019,93,What Men Want,72216294.0,54611903.0,17604391.0
2019,94,Exit,69501772.0,470699.0,69031073.0
2019,95,After,69497587.0,12138565.0,57359022.0
2019,96,Playing with Fire,69412425.0,44451847.0,24960578.0
2019,97,A Beautiful Day in the Neighborhood,67925733.0,61704055.0,6221678.0
2019,98,War,67179155.0,4654000.0,62525155.0
2019,99,Doraemon: Nobita's Chronicle of the Moon Exploration,65406606.0,0.0,65406606.0
2019,100,Happy Death Day 2U,64600152.0,28148130.0,36452022.0
2019,101,White Snake,62098770.0,34730.0,62064040.0
2019,102,Bombshell,61404394.0,31762808.0,29641586.0
2019,103,Ashfall,61354854.0,372562.0,60982292.0
2019,104,Ma,61220784.0,45896028.0,15324756.0
2019,105,My Best Summer,60011073.0,0.0,60011073.0
2019,106,Ready or Not,57615777.0,28714231.0,28901546.0
2019,107,Jade Dynasty,57149764.0,0.0,57149764.0
2019,108,The Perfect Secret,56573047.0,0.0,56573047.0
2019,109,The Big Shot,56040681.0,0.0,56040681.0
2019,110,Hellboy,55064690.0,21903748.0,33160942.0
2019,111,Les Misérables,54606372.0,330181.0,54276191.0
2019,112,Long Shot,53873809.0,30316271.0,23557538.0
2019,113,Just Mercy,50901502.0,36001502.0,14900000.0
2019,114,Son of a Rich,50803834.0,0.0,50803834.0
2019,115,Kingdom,50574061.0,0.0,50574061.0
2019,116,Breakthrough,50444358.0,40713082.0,9731276.0
2019,117,Uncut Gems,50023780.0,50023780.0,0.0
2019,118,21 Bridges,49939757.0,28539757.0,21400000.0
2019,119,Song of Youth,49615508.0,0.0,49615508.0
2019,120,The Grudge,49511319.0,21221803.0,28289516.0
2019,121,Little,48987096.0,40860481.0,8126615.0
2019,122,Isn't It Romantic,48791187.0,48791187.0,0.0
2019,123,The Legend of Hei,48507082.0,0.0,48507082.0
2019,124,Countdown,48021766.0,25621766.0,22400000.0
2019,125,Midsommar,47871968.0,27426361.0,20445607.0
2019,126,Queen & Slim,47834125.0,43808310.0,4025815.0
2019,127,47 Meters Down: Uncaged,47582563.0,22260900.0,25321663.0
2019,128,Chasing the Dragon II: Wild Wild Bunch,45733356.0,196634.0,45536722.0
2019,129,Judy,45701880.0,24313888.0,21387992.0
2019,130,Child's Play,44907074.0,29208403.0,15698671.0
2019,131,Richard Jewell,44645542.0,22345542.0,22300000.0
2019,132,Harriet,43347017.0,43082155.0,264862.0
2019,133,A Shaun the Sheep Movie: Farmageddon,43100248.0,0.0,43100248.0
2019,134,Fighting with My Family,41503392.0,22958886.0,18544506.0
2019,135,Masquerade Hotel,40396244.0,0.0,40396244.0
2019,136,The Last Wish,39756292.0,0.0,39756292.0
2019,137,Uri: The Surgical Strike,39346577.0,4186168.0,35160409.0
2019,138,Overcomer,38026103.0,34746945.0,3279158.0
2019,139,Pain and Glory,37359689.0,4567338.0,32792351.0
2019,140,A Witness Out of the Blue,37092694.0,0.0,37092694.0
2019,141,The Intruder,36599361.0,35419122.0,1180239.0
2019,142,The Queen's Corgi,35515687.0,0.0,35515687.0
2019,143,Warrior of the Hornor,34291831.0,0.0,34291831.0
2019,144,The Battle: Roar to Victory,34148707.0,0.0,34148707.0
2019,145,The Bad Guys: The Movie,34024386.0,166972.0,33857414.0
2019,146,The Good Liar,33856058.0,17156058.0,16700000.0
2019,147,The Art of Racing in the Rain,33766787.0,26395642.0,7371145.0
2019,148,Brightburn,33224654.0,17300439.0,15924215.0
2019,149,Bharat,33185983.0,2971549.0,30214434.0
2019,150,Fly Me to the Saitama,32802347.0,0.0,32802347.0
2019,151,UglyDolls,32450241.0,20150241.0,12300000.0
2019,152,Stuber,32390945.0,22370452.0,10020493.0
2019,153,Hit Me Anyone One More Time!,32333512.0,0.0,32333512.0
2019,154,Somewhere Winter,32218990.0,0.0,32218990.0
2019,155,The Kid Who Would Be King,32140970.0,16790790.0,15350180.0
2019,156,Two Tigers,32001580.0,0.0,32001580.0
2019,157,Anna,31626978.0,7743794.0,23883184.0
2019,158,My Dear Liar,31177968.0,90545.0,31087423.0
2019,159,The Wild Goose Lake,31064835.0,12573.0,31052262.0
2019,160,My Hero Academia: Heroes Rising,29971229.0,13304000.0,16667229.0
2019,161,Fall In Love At First Kiss,29206238.0,0.0,29206238.0
2019,162,Gully Boy,28299498.0,5566534.0,22732964.0
2019,163,T-34,28125635.0,0.0,28125635.0
2019,164,Kim Ji-young: Born 1982,27696393.0,0.0,27696393.0
2019,165,Pokémon: Mewtwo Strikes Back - Evolution,27347118.0,0.0,27347118.0
2019,166,Almost a Comedy,26990962.0,0.0,26990962.0
2019,167,Total Dhamaal,26911995.0,2167632.0,24744363.0
2019,168,Missing Link,26565710.0,16649539.0,9916171.0
2019,169,No Manches Frida 2,26493648.0,9270920.0,17222728.0
2019,170,The Confidence Man JP,26228317.0,0.0,26228317.0
2019,171,The Confidence Man JP: The Movie,25958189.0,0.0,25958189.0
2019,172,"The Gangster, the Cop, the Devil",25775371.0,216494.0,25558877.0
2019,173,Bodies at Rest,25293853.0,0.0,25293853.0
2019,174,Booksmart,24959607.0,22680962.0,2278645.0
2019,175,Super 30,24701637.0,2269878.0,22431759.0
2019,176,Skyfire,24444590.0,1105.0,24443485.0
2019,177,Start-Up,24106579.0,0.0,24106579.0
2019,178,Pinocchio,23841090.0,1831718.0,22009372.0
2019,179,A Rainy Day in New York,23805899.0,0.0,23805899.0
2019,180,The Peanut Butter Falcon,23712097.0,20457158.0,3254939.0
2019,181,Little White Lies 2,23623665.0,0.0,23623665.0
2019,182,Ossan's Love: Love or Dead,23422744.0,0.0,23422744.0
2019,183,Only Cloud Knows,23414998.0,0.0,23414998.0
2019,184,Dark Waters,23108017.0,11136084.0,11971933.0
2019,185,The Farewell,23076657.0,17695781.0,5380876.0
2019,186,The Knight of Shadows: Between Yin and Yang,22936257.0,0.0,22936257.0
2019,187,Black and Blue,22741061.0,22055313.0,685748.0
2019,188,Late Night,22386555.0,15499454.0,6887101.0
2019,189,Unplanned,21585326.0,19005109.0,2580217.0
2019,190,Crazy Romance,21386368.0,0.0,21386368.0
2019,191,Shaft,21360215.0,21360215.0,0.0
2019,192,Hotel Mumbai,21314816.0,9651611.0,11663205.0
2019,193,Integrity,21290004.0,0.0,21290004.0
2019,194,The Secret Mission,21083522.0,0.0,21083522.0
2019,195,This Is Tomas,20084169.0,0.0,20084169.0
2019,196,The Specials,19363826.0,0.0,19363826.0
2019,197,Always Miss You,19015465.0,91884.0,18923581.0
2019,198,An Officer and a Spy,18899214.0,0.0,18899214.0
2019,199,Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi,18738951.0,0.0,18738951.0
2019,200,Greta,18653107.0,10532219.0,8120888.0
2020,1,Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,469119320.0,49505008.0,419614312.0
2020,2,The Eight Hundred,461421559.0,372755.0,461048804.0
2020,3,Bad Boys for Life,426505244.0,206305244.0,220200000.0
2020,4,"My People, My Homeland",422390820.0,0.0,422390820.0
2020,5,Tenet,365304105.0,58504105.0,306800000.0
2020,6,Sonic the Hedgehog,319715683.0,148974665.0,170741018.0
2020,7,Dolittle,251410631.0,77047065.0,174363566.0
2020,8,Jiang Ziya,240646355.0,214670.0,240431685.0
2020,9,A Little Red Flower,216000000.0,0.0,216000000.0
2020,10,The Croods: A New Age,215905815.0,58568815.0,157337000.0
2020,11,Birds of Prey and the Fantabulous Emancipation of One Harley Quinn,205358461.0,84158461.0,121200000.0
2020,12,Shock Wave 2,198921659.0,0.0,198921659.0
2020,13,Wonder Woman 1984,169601036.0,46801036.0,122800000.0
2020,14,The Sacrifice,161047608.0,0.0,161047608.0
2020,15,The Invisible Man,144492724.0,70410000.0,74082724.0
2020,16,Onward,141888276.0,61555145.0,80333131.0
2020,17,Warm Hug,129240236.0,0.0,129240236.0
2020,18,Soul,121903885.0,946154.0,120957731.0
2020,19,The Call of the Wild,111166669.0,62342368.0,48824301.0
2020,20,Caught in Time,80543319.0,0.0,80543319.0
2020,21,Mulan,69965374.0,0.0,69965374.0
2020,22,The Yin-Yang Master: Dream of Eternity,68000000.0,0.0,68000000.0
2020,23,Stand by Me Doraemon 2,65201374.0,0.0,65201374.0
2020,24,The Rescue,64237554.0,18797.0,64218757.0
2020,25,Love You Forever,60670799.0,0.0,60670799.0
2020,26,Greenland,52300000.0,0.0,52300000.0
2020,27,Tolo Tolo,52186426.0,0.0,52186426.0
2020,28,Vanguard,50866901.0,793525.0,50073376.0
2020,29,Fantasy Island,49447308.0,27309289.0,22138019.0
2020,30,Trolls World Tour,49276818.0,450000.0,48826818.0
2020,31,The New Mutants,49169594.0,23852659.0,25316935.0
2020,32,After We Collided,47990414.0,2386483.0,45603931.0
2020,33,"From Today, It's My Turn: The Movie",47895887.0,0.0,47895887.0
2020,34,Tanhaji: The Unsung Warrior,45221814.0,0.0,45221814.0
2020,35,Unhinged,44331465.0,20831465.0,23500000.0
2020,36,The End of Endless Love,43950000.0,0.0,43950000.0
2020,37,The War with Grandpa,43387638.0,21277892.0,22109746.0
2020,38,Peninsula,42698327.0,1231407.0,41466920.0
2020,39,Monster Hunter,42145959.0,15162470.0,26983489.0
2020,40,Underwater,40882928.0,17291078.0,23591850.0
2020,41,Bloodshot,39861118.0,12561824.0,27299294.0
2020,42,Sarileru Neekevvaru,37389889.0,821000.0,36568889.0
2020,43,The Untold Tale of the Three Kingdoms,36747486.0,0.0,36747486.0
2020,44,The Confidence Man JP: Princess,36109913.0,0.0,36109913.0
2020,45,The Man Standing Next,34664900.0,113527.0,34551373.0
2020,46,My Mom is a Character 3,34360029.0,0.0,34360029.0
2020,47,Doraemon the Movie: Nobita's New Dinosaur,34218525.0,0.0,34218525.0
2020,48,Deliver Us from Evil,33718703.0,0.0,33718703.0
2020,49,Harry Potter and the Sorcerer's Stone 2020 Re-release,31503136.0,0.0,31501815.0
2020,50,Honest Thief,31220247.0,14163574.0,17056673.0
2020,51,Like a Boss,30399490.0,22169514.0,8229976.0
2020,52,The Witches,29303571.0,203571.0,29100000.0
2020,53,Bath Buddy,28700000.0,0.0,28700000.0
2020,54,Scoob!,28588425.0,2188425.0,26400000.0
2020,55,Ala Vaikunthapurramuloo,28477890.0,0.0,28477890.0
2020,56,Emma.,26314547.0,10055355.0,16259192.0
2020,57,Leap,25818882.0,83074.0,25735808.0
2020,58,The Father,24048935.0,2122771.0,21920547.0
2020,59,Poupelle of Chimney Town,22715146.0,0.0,22715146.0
2020,60,Gretel & Hansel,22304357.0,15347654.0,6956703.0
2020,61,Stigmatized Properties,21276720.0,0.0,21276720.0
2020,62,Pokémon the Movie: Secrets of the Jungle,21097921.0,0.0,21097921.0
2020,63,The Photograph,20690779.0,20578185.0,112594.0
2020,64,Threads - Our Tapestry of Love,20474270.0,0.0,20474270.0
2020,65,Brahms: The Boy II,20311536.0,12611536.0,7700000.0
2020,66,Violet Evergarden: The Movie,20302668.0,0.0,20302668.0
2020,67,Interstellar 2020 Re-release,19990000.0,0.0,19990000.0
2020,68,Ice 2,19788995.0,0.0,19788995.0
2020,69,Soul Snatcher,19561221.0,0.0,19561221.0
2020,70,The Turning,19428166.0,15472775.0,3955391.0
2020,71,Fate/stay night [Heaven's Feel] III. spring song,19252497.0,200000.0,19052497.0
2020,72,Promising Young Woman,18854166.0,6460965.0,12393201.0
2020,73,Takizawa Enbujo Zero,18091395.0,0.0,18091395.0
2020,74,Freaky,18073433.0,9030855.0,9042578.0
2020,75,The Promised Neverland,17710977.0,0.0,17710977.0
2020,76,Kaiji: Final Game,17645779.0,0.0,17645779.0
2020,77,Hitman: Agent Jun,17601351.0,0.0,17601351.0
2020,78,Digimon Adventure: Last Evolution Kizuna,17361009.0,0.0,17361009.0
2020,79,Bye Bye Morons,16955924.0,0.0,16955924.0
2020,80,Baaghi 3,16726510.0,721439.0,16005071.0
2020,81,I Still Believe,16069730.0,9868521.0,6201209.0
2020,82,The Way Back,15490514.0,13590514.0,1900000.0
2020,83,Father There is Only One 2,15373181.0,0.0,15373181.0
2020,84,The Personal History of David Copperfield,14399270.0,1876298.0,12522972.0
2020,85,Nightlife,14308789.0,0.0,14308789.0
2020,86,Pawn,14193957.0,0.0,14193957.0
2020,87,The Post 2020 Re-release,13995207.0,0.0,13995207.0
2020,88,#Alive,13432212.0,0.0,13432212.0
2020,89,Howling Village,13394556.0,0.0,13394556.0
2020,90,Come Play,13182254.0,10475990.0,2706264.0
2020,91,Samjin Company English Class,12761386.0,0.0,12761386.0
2020,92,Another Round,12745392.0,0.0,12742455.0
2020,93,News of the World,12668325.0,12668325.0,0.0
2020,94,Collectors,12640113.0,0.0,12640113.0
2020,95,Ducobu 3,12157793.0,0.0,12157793.0
2020,96,Shinchan: Crash! Scribble Kingdom and Almost Four Heroes,12091554.0,0.0,12091554.0
2020,97,The Asadas,11888743.0,0.0,11888743.0
2020,98,Wotakoi: Love Is Hard for Otaku,11702371.0,0.0,11702371.0
2020,99,Bigfoot Family,11119936.0,0.0,11119936.0
2020,100,30 jours max,11007713.0,0.0,11007713.0
2020,101,The Voice of Sin,10983063.0,0.0,10983063.0
2020,102,Two by Two: Overboard!,10885076.0,0.0,10885076.0
2020,103,Let Him Go,10835686.0,9358025.0,1477661.0
2020,104,One Second,10791301.0,0.0,10791301.0
2020,105,Me contro Te - Il film: La vendetta del Signor S,10779891.0,0.0,10779891.0
2020,106,Impractical Jokers: The Movie,10691091.0,10691091.0,0.0
2020,107,Honest Candidate,10597464.0,0.0,10597464.0
2020,108,The Hunt,10550350.0,5812500.0,4737850.0
2020,109,Street Dancer 3D,10339127.0,0.0,10339127.0
2020,110,My Spy,10200000.0,0.0,10200000.0
2020,111,100% Wolf,9821541.0,658764.0,9162777.0
2020,112,Stolen Identity 2,9687188.0,0.0,9687188.0
2020,113,Inception 10th Anniversary re-release,9581100.0,0.0,9581100.0
2020,114,10 Days with Dad,9472077.0,2359.0,9469718.0
2020,115,Secret Zoo,9471940.0,0.0,9471940.0
2020,116,365 Days,9458590.0,0.0,9458590.0
2020,117,Okay Madam,9433525.0,0.0,9433525.0
2020,118,L'appel de la forêt,9317347.0,0.0,9317347.0
2020,119,The Closet,9189552.0,0.0,9189552.0
2020,120,Malasaña 32,8968845.0,0.0,8968845.0
2020,121,Break the Silence: The Movie,8954345.0,0.0,8954345.0
2020,122,I Hate Summer,8926071.0,0.0,8926071.0
2020,123,Downhill,8899195.0,8287061.0,612134.0
2020,124,Les blagues de Toto,8859185.0,0.0,8859185.0
2020,125,The Secret Garden,8721243.0,0.0,8721243.0
2020,126,War of the Eltis,8613864.0,0.0,8613864.0
2020,127,Malang,8399765.0,0.0,8399765.0
2020,128,Your Eyes Tell,8020474.0,0.0,8020474.0
2020,129,"My Donkey, My Lover & I",7974769.0,152184.0,7821615.0
2020,130,AI Amok,7932191.0,0.0,7932191.0
2020,131,The Lost Prince,7837980.0,0.0,7837980.0
2020,132,Antebellum,7792716.0,0.0,7792716.0
2020,133,The Marriage Escape,7760946.0,0.0,7760946.0
2020,134,Spirited Away Studio Ghibli Fest 2020,7732697.0,0.0,7732435.0
2020,135,Princess Mononoke Studio Ghibli Fest 2020,7673800.0,0.0,7673207.0
2020,136,The Heist of the Century,7627100.0,0.0,7627100.0
2020,137,De Gaulle,7501454.0,0.0,7501454.0
2020,138,Fukushima 50,7494243.0,0.0,7494243.0
2020,139,The Best Years,7358771.0,0.0,7358771.0
2020,140,Spycies,7169437.0,0.0,7169437.0
2020,141,Bohemian Rhapsody 2020 Re-release,7158262.0,240000.0,6914052.0
2020,142,The (UN)perfect Guy,7154649.0,0.0,7154649.0
2020,143,Back to the Wharf,7090000.0,0.0,7090000.0
2020,144,Adu,7085946.0,0.0,7085946.0
2020,145,Fatale,7031289.0,6306897.0,724392.0
2020,146,Dragon Rider,6977378.0,0.0,6977378.0
2020,147,Jim Button and the Wild 13,6933267.0,0.0,6933267.0
2020,148,Psy 3: W imie zasad,6725146.0,0.0,6725146.0
2020,149,Blood Moon Party,6709383.0,0.0,6709383.0
2020,150,Innocence,6688330.0,0.0,6659968.0
2020,151,Shubh Mangal Zyada Saavdhan,6574905.0,0.0,6574905.0
2020,152,Chhapaak,6532100.0,604334.0,5927766.0
2020,153,"Love Me, Love Me Not",6494241.0,0.0,6494241.0
2020,154,Hammamet,6434874.0,0.0,6434874.0
2020,155,Lindenberg! Mach dein Ding,6404964.0,0.0,6404964.0
2020,156,Midnight Swan,6397065.0,0.0,6397065.0
2020,157,Nausicaä of the Valley of the Wind 2020 Re-release,6395525.0,0.0,6395525.0
2020,158,Simply Black,6323750.0,0.0,6323750.0
2020,159,My Boyfriend's Meds,6292780.0,2971116.0,3321664.0
2020,160,Bill & Ted Face the Music,6274027.0,3439660.0,2834367.0
2020,161,Hotel Belgrade,6189882.0,0.0,6189882.0
